198.0,178.0,0,5613.909496841431
198.0,178.0,1,5613.909496841431
198.00002,178.00006103515625,2,5613.909496841431
198.00003,178.0,3,5613.909496841431
198.0,178.00003051757812,4,5613.909496841431
198.0,178.00003051757812,5,5613.909496841431
197.99995,178.00006103515625,6,5613.909496841431
197.99977,178.000244140625,7,5613.909496841431
198.00002,177.99984741210938,8,5613.909496841431
198.00002,177.99984741210938,9,5613.909496841431
198.00002,177.99984741210938,10,5613.909496841431
198.00012,177.99990844726562,11,5613.909496841431
198.0003,178.0,12,5613.909496841431
198.0003,178.0,13,5613.909496841431
198.00021,178.0,14,5613.909496841431
197.99945,177.99929809570312,15,5613.909496841431
197.99931,177.9993896484375,16,5613.909496841431
197.99847,177.99932861328125,17,5613.909496841431
197.99867,177.999267578125,18,5613.909496841431
197.99857,177.99932861328125,19,5613.909496841431
197.99957,177.9989013671875,20,5613.909496841431
197.99542,178.00393676757812,21,5613.909496841431
197.9952,178.00390625,22,5613.909496841431
197.99403,178.00408935546875,23,5613.909496841431
197.99785,178.005859375,24,5613.909496841431
197.99979,178.0062255859375,25,5613.909496841431
198.00008,178.006103515625,26,5613.909496841431
198.0016,178.00390625,27,5613.909496841431
198.0016,178.00390625,28,5613.909496841431
198.0016,178.00390625,29,5613.909496841431
198.00146,178.00390625,30,5613.909496841431
198.00134,178.00393676757812,31,5613.909496841431
198.00143,178.00393676757812,32,5613.909496841431
198.01477,178.00042724609375,33,5613.909496841431
198.01479,178.00051879882812,34,5613.909496841431
198.01472,178.00048828125,35,5613.909496841431
198.00722,177.99966430664062,36,5613.909496841431
198.00221,177.99557495117188,37,5613.909496841431
198.00208,177.99560546875,38,5613.909496841431
198.00203,177.99560546875,39,5613.909496841431
198.0015,177.9962158203125,40,5613.909496841431
198.00145,177.9901123046875,41,5613.909496841431
198.00145,177.9901123046875,42,5613.909496841431
198.00145,177.9901123046875,43,5613.909496841431
198.00139,177.9901123046875,44,5613.909496841431
198.00183,177.989990234375,45,5613.909496841431
198.00085,177.987548828125,46,5613.909496841431
198.00092,177.988037109375,47,5613.909496841431
198.00043,177.98745727539062,48,5613.909496841431
197.99942,177.9866943359375,49,5613.909496841431
197.99864,177.98605346679688,50,5613.909496841431
197.99908,177.998779296875,51,5613.909496841431
197.99901,178.01434326171875,52,5613.909496841431
198.00484,178.02301025390625,53,5613.909496841431
198.00804,178.02816772460938,54,5613.909496841431
198.0145,178.03668212890625,55,5613.909496841431
198.0293,178.05307006835938,56,5613.909496841431
198.0324,178.05410766601562,57,5613.909496841431
198.03319,178.06393432617188,58,5613.909496841431
198.03424,178.07110595703125,59,5613.909496841431
198.03815,178.0902099609375,60,5613.909496841431
198.05737,178.0947265625,61,5613.909496841431
198.05954,178.12387084960938,62,5613.909496841431
198.06252,178.15765380859375,63,5613.909496841431
198.06543,178.18624877929688,64,5613.909496841431
198.18536,178.34793090820312,65,5613.909496841431
198.49838,178.95211791992188,66,5613.909496841431
199.61208,180.65133666992188,67,5613.909496841431
201.4723,183.38839721679688,68,5613.909496841431
203.72293,186.62887573242188,69,5613.909496841431
206.14806,190.08065795898438,70,5613.909496841431
208.45264,193.38143920898438,71,5613.909496841431
210.60841,196.51382446289062,72,5613.909496841431
212.72375,199.59933471679688,73,5613.909496841431
214.77621,202.56863403320312,74,5613.909496841431
216.7956,205.4278564453125,75,5613.909496841431
218.95964,208.25485229492188,76,5613.909496841431
221.2036,210.94863891601562,77,5613.909496841431
223.23709,213.56744384765625,78,5613.909496841431
225.31961,216.1588134765625,79,5613.909496841431
227.2468,218.669677734375,80,5613.909496841431
229.23445,221.138916015625,81,5613.909496841431
231.17844,223.3836669921875,82,5613.909496841431
233.1854,225.60142517089844,83,5613.909496841431
235.1244,227.63214111328125,84,5613.909496841431
237.23518,229.65847778320312,85,5613.909496841431
239.27182,231.6301727294922,86,5613.909496841431
241.51472,233.49241638183594,87,5613.909496841431
243.77654,235.18263244628906,88,5613.909496841431
246.07262,236.7089080810547,89,5613.909496841431
248.42188,238.38365173339844,90,5613.909496841431
250.74294,239.83255004882812,91,5613.909496841431
253.31534,241.2274932861328,92,5613.909496841431
255.84953,242.52499389648438,93,5613.909496841431
258.508,243.81915283203125,94,5613.909496841431
261.2412,245.11007690429688,95,5613.909496841431
264.20575,246.29412841796875,96,5613.909496841431
267.2763,247.56422424316406,97,5613.909496841431
270.45175,248.6243896484375,98,5613.909496841431
273.7768,249.6309814453125,99,5613.909496841431
277.17728,250.7199249267578,100,5613.909496841431
280.6664,251.88233947753906,101,5613.909496841431
284.37134,253.00762939453125,102,5613.909496841431
288.10504,254.18202209472656,103,5613.909496841431
291.9546,255.32879638671875,104,5613.909496841431
296.02762,256.488037109375,105,5613.909496841431
300.30014,257.67002868652344,106,5613.909496841431
304.5179,259.0251770019531,107,5613.909496841431
308.9715,260.27386474609375,108,5613.909496841431
313.4088,261.6018981933594,109,5613.909496841431
317.89163,263.12547302246094,110,5613.909496841431
322.72583,264.6118469238281,111,5613.909496841431
327.3715,266.27679443359375,112,5613.909496841431
332.14786,267.9707336425781,113,5613.909496841431
337.07547,269.7898254394531,114,5613.909496841431
341.875,271.6665802001953,115,5613.909496841431
346.7312,273.635498046875,116,5613.909496841431
351.77533,275.74363708496094,117,5613.909496841431
356.5814,278.0107727050781,118,5613.909496841431
361.64493,280.41961669921875,119,5613.909496841431
366.6978,282.8625030517578,120,5613.909496841431
371.79736,285.3864288330078,121,5613.909496841431
376.93826,288.1843719482422,122,5613.909496841431
382.03806,291.0363311767578,123,5613.909496841431
387.07758,293.9152069091797,124,5613.909496841431
392.1038,297.0000762939453,125,5613.909496841431
397.1732,300.24562072753906,126,5613.909496841431
402.29565,303.43406677246094,127,5613.909496841431
407.32318,306.9010925292969,128,5613.909496841431
412.27798,310.3419647216797,129,5613.909496841431
417.10635,313.95396423339844,130,5613.909496841431
421.91016,317.685791015625,131,5613.909496841431
426.5515,321.4146423339844,132,5613.909496841431
431.27332,325.2237548828125,133,5613.909496841431
435.73386,329.2771453857422,134,5613.909496841431
440.1994,333.1885528564453,135,5613.909496841431
444.51852,337.2357482910156,136,5613.909496841431
448.6427,341.4097595214844,137,5613.909496841431
452.7857,345.5294189453125,138,5613.909496841431
456.715,349.8068542480469,139,5613.909496841431
460.56796,354.0830612182617,140,5613.909496841431
464.3156,358.32543182373047,141,5613.909496841431
467.92496,362.65328216552734,142,5613.909496841431
471.2964,367.1474380493164,143,5613.909496841431
474.48444,371.52256774902344,144,5613.909496841431
477.6455,375.9020080566406,145,5613.909496841431
